Playbook Name,Play Name,Task Name,LOC_playbook,num_plays,num_tasks_playbook,avg_task_playbook,Num_Imports,Num_Roles,similarity,LOC_play,num_tasks_play,avg_task_play,special_chars_play,LOC_task,task_name_len,special_chars_task,duplicated code,complex playbook,high playbook coupling,Large Playbook,Unnecessary set_fact,Overriding facts,Incohesive Playbook,Unecessary Abstraction ,Insufficient Modularization,Inconsistent Naming Convention ,Large Play,Unnamed Play,Large Task,Long Task Name
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure PostgreSQL is running,,,,,,,,,,,,5.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\AtlasOfLivingAustralia\ala-install\ansible\roles\layer-ingestion\tasks\main.yml,,,36.0,0.0,8.0,5.0,0.0,0.0,0.523088245530123,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install Postgis and GDAL Execs,,,,,,,,,,,,7.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,ensure layer-ingestion directory exists,,,,,,,,,,,,4.0,39.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,clean layer-ingestion existing extract,,,,,,,,,,,,5.0,38.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,copy ingestion zip,,,,,,,,,,,,5.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install unzip (Debian only),,,,,,,,,,,,5.0,27.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,unzip layer-ingestion,,,,,,,,,,,,4.0,21.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,unzip layer-ingestion,,,,,,,,,,,,4.0,21.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Azure\azure_preview_modules\tests\integration\targets\azure_rm_appserviceplan\tasks\main.yml,,,72.0,0.0,13.0,6.0,0.0,0.0,0.6188971044772638,,,,,,,,1,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Prepare facts,,,,,,,,,,,,5.0,13.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create a windows plan,,,,,,,,,,,,6.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,assert app service was created,,,,,,,,,,,,5.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create a linux plan,,,,,,,,,,,,8.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,assert app service was created,,,,,,,,,,,,5.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,get app service plan by name,,,,,,,,,,,,5.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,assert is_linux is True,,,,,,,,,,,,5.0,23.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create linux app service plan idempotent,,,,,,,,,,,,8.0,40.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,assert app service was created,,,,,,,,,,,,3.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,update a windows plan sku,,,,,,,,,,,,6.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,assert app service was updated,,,,,,,,,,,,4.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,update a linux plan number of workers,,,,,,,,,,,,8.0,37.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,assert app service was updated,,,,,,,,,,,,4.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\collectd\rabbitmq\tasks\main.yml,,,22.0,0.0,3.0,7.0,0.0,0.0,0.4103414027313949,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,install collectd-rabbitmq,,,,,,,,,,,,7.0,25.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install collectd rabbitmq config,,,,,,,,,,,,11.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Let collectd talk to the RabbitMQ management interface,,,,,,,,,,,,4.0,54.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\oravirt\ansible-oracle\roles\oradb_rman\tasks\main.yml,,,355.0,0.0,24.0,15.0,0.0,0.0,0.5005566336041627,,,,,,,,0,1,0,1,0,0,0,0,1,0,#,#,#,#
,,Default Destinations for RMAN,,,,,,,,,,,,8.0,29.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Warn if old style password variable is used,,,,,,,,,,,,11.0,43.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,configure autofs for RMAN,,,,,,,,,,,,7.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create Mountpoint,,,,,,,,,,,,7.0,17.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart autofs,,,,,,,,,,,,7.0,14.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create bin-Directory for rman_backup,,,,,,,,,,,,7.0,36.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create log-Directory for cron output,,,,,,,,,,,,9.0,36.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create Directory for rman-scripts,,,,,,,,,,,,13.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create Directory for rman-logfiles,,,,,,,,,,,,13.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,copy rman_backup.sh,,,,,,,,,,,,8.0,19.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,copy RMAN scipts,,,,,,,,,,,,16.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Create directory for TNS_ADMIN,,,,,,,,,,,,11.0,30.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Template sqlnet.ora for rman catalog wallet,,,,,,,,,,,,14.0,43.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Template tnsnames.ora for rman catalog,,,,,,,,,,,,29.0,38.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Wallet create,,,,,,,,,,,,26.0,13.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,List wallet contents,,,,,,,,,,,,26.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Wallet createCredential,,,,,,,,,,,,31.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Wallet modifyCredential to ensure password is up to date,,,,,,,,,,,,30.0,56.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Register Database in RMAN Catalog,,,,,,,,,,,,21.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Execute RMAN-Script at playbook,,,,,,,,,,,,24.0,31.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,RMAN-Script at playbook output,,,,,,,,,,,,11.0,30.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Add Environment variables to /etc/cron.d,,,,,,,,,,,,16.0,40.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Create crontab entries for RMAN Backup,,,,,,,,,,,,32.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Create directory for mk-job,,,,,,,,,,,,8.0,27.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\ansible-nfv\roles\post_install\overcloud_nodes_tasks\tasks\main.yml,,,6.0,0.0,2.0,4.0,2.0,0.0,0.9549161498307848,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Include Controller tasks,,,,,,,,,,,,3.0,24.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Include Compute tasks,,,,,,,,,,,,4.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\NationalGenomicsInfrastructure\irma-provision\roles\taca\tasks\main.yml,,,74.0,0.0,19.0,5.0,0.0,0.0,0.6676533607345501,,,,,,,,1,0,0,1,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch TACA-ngi-pipeline from GitHub,,,,,,,,,,,,3.0,35.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install TACA-ngi-pipeline requirements,,,,,,,,,,,,4.0,38.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install TACA-ngi-pipeline,,,,,,,,,,,,4.0,25.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create TACA delivery configs directory,,,,,,,,,,,,2.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create TACA resources folders for each site,,,,,,,,,,,,8.0,43.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,7.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy uppsala piper config,,,,,,,,,,,,8.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy uppsala sarek config,,,,,,,,,,,,3.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy uppsala sarek WES config,,,,,,,,,,,,3.0,31.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,7.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy sthlm_taca_cleanup.yml config,,,,,,,,,,,,3.0,36.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy sthlm_fastq_taca_delivery.yml config,,,,,,,,,,,,6.0,43.0,4.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy WGS standard stockholm configs,,,,,,,,,,,,6.0,37.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy sthlm sarek config,,,,,,,,,,,,3.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy application specific stockholm configs,,,,,,,,,,,,6.0,45.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy runfolder delivery stockholm config,,,,,,,,,,,,3.0,42.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Deploy script for softlinking sthlm delivery Readmes,,,,,,,,,,,,2.0,52.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Store taca tools version on deployment,,,,,,,,,,,,11.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Azure\azure_preview_modules\tests\integration\targets\azure_rm_publicipaddress\tasks\main.yml,,,95.0,0.0,19.0,5.0,0.0,0.0,0.5172086610445791,,,,,,,,1,0,0,1,0,0,0,0,0,0,#,#,#,#
,,Create domain name,,,,,,,,,,,,6.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Remove public ip,,,,,,,,,,,,5.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create public ip,,,,,,,,,,,,10.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,6.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Should be idempotent,,,,,,,,,,,,7.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Update tags,,,,,,,,,,,,11.0,11.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,4.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,"Gather facts, filtering by tag",,,,,,,,,,,,6.0,30.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Purge all tags,,,,,,,,,,,,8.0,14.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts for a public ip,,,,,,,,,,,,5.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,6.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts for all public ips,,,,,,,,,,,,3.0,31.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Remove public ip,,,,,,,,,,,,5.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts for a public ip,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Azure\azure_modules\tests\integration\targets\azure_rm_mysqlserver\tasks\main.yml,,,585.0,0.0,85.0,7.0,0.0,0.0,0.6708204538128276,,,,,,,,1,1,0,1,0,0,0,0,1,0,#,#,#,#
,,Prepare random number,,,,,,,,,,,,5.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of MySQL Server -- check mode,,,,,,,,,,,,15.0,45.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,4.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of MySQL Server,,,,,,,,,,,,14.0,31.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,5.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create again instance of MySQL Server,,,,,,,,,,,,14.0,37.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has not changed,,,,,,,,,,,,5.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,"Update instance of MySQL Server, change storage size",,,,,,,,,,,,14.0,52.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has not changed,,,,,,,,,,,,5.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Server,,,,,,,,,,,,5.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that storage size is correct,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create second instance of MySQL Server,,,,,,,,,,,,15.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create second instance of MySQL Server,,,,,,,,,,,,15.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Server,,,,,,,,,,,,5.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,15.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Server,,,,,,,,,,,,4.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,22.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Create instance of MySQL Database -- check mode,,,,,,,,,,,,7.0,47.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,4.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of MySQL Database,,,,,,,,,,,,8.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,5.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create again instance of MySQL Database,,,,,,,,,,,,8.0,39.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has not changed,,,,,,,,,,,,5.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to update database without force_update,,,,,,,,,,,,9.0,43.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that nothing has changed,,,,,,,,,,,,4.0,31.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Update instance of database using force_update,,,,,,,,,,,,9.0,46.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,5.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create second instance of MySQL Database,,,,,,,,,,,,5.0,40.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Database,,,,,,,,,,,,6.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,8.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Database,,,,,,,,,,,,5.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,12.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of MySQL Database -- check mode,,,,,,,,,,,,8.0,47.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of MySQL Database,,,,,,,,,,,,7.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete unexisting instance of MySQL Database,,,,,,,,,,,,7.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of Firewall Rule -- check mode,,,,,,,,,,,,9.0,46.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,4.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of Firewall Rule,,,,,,,,,,,,8.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the resource instance is well created,,,,,,,,,,,,4.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create again instance of Firewall Rule,,,,,,,,,,,,8.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has not changed,,,,,,,,,,,,4.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of Firewall Rule -- check mode,,,,,,,,,,,,8.0,46.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of Firewall Rule -- second,,,,,,,,,,,,8.0,42.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Firewall Rule,,,,,,,,,,,,6.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,10.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Firewall Rule,,,,,,,,,,,,5.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,14.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of Firewall Rule,,,,,,,,,,,,7.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete unexisting instance of Firewall Rule,,,,,,,,,,,,7.0,43.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of Firewall Rule - second,,,,,,,,,,,,6.0,41.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Firewall Rule,,,,,,,,,,,,6.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that empty list was returned,,,,,,,,,,,,5.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create instance of Configuration -- check mode,,,,,,,,,,,,8.0,46.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that change was registered,,,,,,,,,,,,4.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to delete default configuraion,,,,,,,,,,,,6.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get facts of event_scheduler,,,,,,,,,,,,3.0,28.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to delete default configuraion,,,,,,,,,,,,7.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that change was registered,,,,,,,,,,,,4.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to change default configuraion,,,,,,,,,,,,7.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that change was registered,,,,,,,,,,,,4.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to change default configuration -- idempotent,,,,,,,,,,,,7.0,49.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that change was registered,,,,,,,,,,,,4.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to reset configuration,,,,,,,,,,,,7.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that change was registered,,,,,,,,,,,,4.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Try to reset configuration -- idempotent,,,,,,,,,,,,7.0,40.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that change was registered,,,,,,,,,,,,4.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Configuration,,,,,,,,,,,,6.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,10.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Gather facts MySQL Configuration,,,,,,,,,,,,5.0,32.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert that facts are returned,,,,,,,,,,,,10.0,30.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of MySQL Server -- check mode,,,,,,,,,,,,7.0,45.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete instance of MySQL Server,,,,,,,,,,,,6.0,31.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete unexisting instance of MySQL Server,,,,,,,,,,,,6.0,42.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert the state has changed,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete second instance of MySQL Server,,,,,,,,,,,,7.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\plone\ansible-playbook\roles\fail2ban\tasks\main.yml,,,16.0,0.0,4.0,3.0,0.0,0.0,0.2505758710950252,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Check fail2ban jail for [sshd],,,,,,,,,,,,4.0,30.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure jail.d directory,,,,,,,,,,,,2.0,23.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Local config in jail.d/customization.local,,,,,,,,,,,,6.0,42.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\roles\ad_hoc_reporting\tasks\main.yml,,,169.0,0.0,13.0,12.0,0.0,0.0,0.6202102194183491,,,,,,,,0,0,0,1,0,0,0,0,0,0,#,#,#,#
,,install system packages,,,,,,,,,,,,6.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,add the mongodb signing key,,,,,,,,,,,,7.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,add the mongodb repo to the sources list,,,,,,,,,,,,6.0,40.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install mongo shell,,,,,,,,,,,,9.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install mongo shell,,,,,,,,,,,,9.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install python packages,,,,,,,,,,,,7.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create directories,,,,,,,,,,,,12.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get the AWS rds ca certificate to connect db using SSL,,,,,,,,,,,,8.0,54.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install common mysql replica scripts,,,,,,,,,,,,14.0,36.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install common rds iam replica scripts,,,,,,,,,,,,14.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install read_only user mongodb replica scripts,,,,,,,,,,,,24.0,46.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
