Playbook Name,Play Name,Task Name,LOC_playbook,num_plays,num_tasks_playbook,avg_task_playbook,Num_Imports,Num_Roles,similarity,LOC_play,num_tasks_play,avg_task_play,special_chars_play,LOC_task,task_name_len,special_chars_task
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CenterForOpenScience\cos-ansible-base\roles\docker-dor\tasks\server.yml,,,44,0,4,11,0,0,0.822888131460494,,,,,,,
,,Ensure docker dor server directories exist,,,,,,,,,,,,10,42,0
,,Copy docker dor server configuration settings,,,,,,,,,,,,9,45,0
,,Restart docker dor server container,,,,,,,,,,,,5,35,0
,,Run docker dor server container,,,,,,,,,,,,20,31,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\contiv\ansible\roles\nfs\tasks\server.yml,,,31,0,5,6,0,0,0.907920442662857,,,,,,,
,,install nfs server (redhat),,,,,,,,,,,,6,27,2
,,install nfs server (debian),,,,,,,,,,,,6,27,2
,,enable nfs server services (redhat),,,,,,,,,,,,6,35,2
,,start nfs server services (redhat),,,,,,,,,,,,8,34,2
,,ensure nfs service is running (debian),,,,,,,,,,,,5,38,2
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\bluebanquise\bluebanquise\collections\monitoring\roles\prometheus\tasks\server_ipmi_exporter.yml,,,57,0,8,7,0,0,0.8854271585831931,,,,,,,
,,group <|> Add ipmi_exporter group,,,,,,,,,,,,5,33,4
,,user <|> Add ipmi_exporter user,,,,,,,,,,,,8,31,4
,,Package <|> Install ipmi_exporter and freeipmi packages,,,,,,,,,,,,6,55,4
,,template <|> Generate ipmi_exporter service file,,,,,,,,,,,,10,48,4
,,file <|> Create ipmi_exporter directories structure,,,,,,,,,,,,9,51,4
,,Template <|> Generate /etc/ipmi_exporter/ipmi_config.yml,,,,,,,,,,,,10,56,9
,,meta <|> Run handler tasks,,,,,,,,,,,,2,26,3
,,service <|> Manage ipmi_exporter service state,,,,,,,,,,,,7,46,4
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\supervisor\tasks\services.yml,,,6,0,1,6,0,0,1,,,,,,,
,,Services > Services,,,,,,,,,,,,6,19,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\ssh\tasks\services.yml,,,7,0,1,7,0,0,1,,,,,,,
,,Services > Services,,,,,,,,,,,,7,19,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_upgrade_hiera\tasks\set.yml,,,22,0,3,4,1,0,0.7291000371512055,,,,,,,
,,ensure tripleo-upgrade hiera file exists,,,,,,,,,,,,2,40,1
,,set/update the tripleo-upgrade key/value,,,,,,,,,,,,5,40,3
,,write the updated tripleo-upgrade hiera data,,,,,,,,,,,,5,44,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\splunk\splunk-ansible\roles\splunk_common\tasks\set_general_symmkey_password.yml,,,12,0,2,6,1,0,1,,,,,,,
,,Set general pass4SymmKey,,,,,,,,,,,,10,24,0
,,Unknown,,,,,,,,,,,,2,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openmrs\openmrs-contrib-itsmresources\ansible\custom_roles\mysql\tasks\setup-Debian.yml,,,41,0,9,4,0,0,0.6735634504350103,,,,,,,
,,Check if MySQL is already installed.,,,,,,,,,,,,3,36,1
,,Update apt cache if MySQL is not yet installed.,,,,,,,,,,,,3,47,1
,,Determine required MySQL Python libraries.,,,,,,,,,,,,4,42,1
,,Ensure MySQL Python libraries are installed.,,,,,,,,,,,,4,44,1
,,Ensure MySQL packages are installed.,,,,,,,,,,,,5,36,1
,,Ensure MySQL is stopped after initial install.,,,,,,,,,,,,3,46,1
,,Delete innodb log files created by apt package after initial install.,,,,,,,,,,,,6,69,1
,,Copy datadir to new directory,,,,,,,,,,,,9,29,0
,,Disable apparmor for mysqld only,,,,,,,,,,,,3,32,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\geerlingguy\ansible-role-clamav\tasks\setup-RedHat.yml,,,12,0,2,6,0,0,0.7217645919941215,,,,,,,
,,Ensure Freshclam service is available.,,,,,,,,,,,,6,38,1
,,Reload systemd after adding service.,,,,,,,,,,,,6,36,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\atosatto\ansible-dockerswarm\tasks\setup-python-pip.yml,,,17,0,2,6,0,0,0.7927253901570369,,,,,,,
,,Install epel-release,,,,,,,,,,,,6,20,1
,,Install python-pip.,,,,,,,,,,,,7,19,2
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\wcm-io-devops\ansible-conga-aem-dispatcher\tasks\setup_RedHat.yml,,,35,0,3,12,0,0,0.23966530118512072,,,,,,,
,,Unknown,,,,,,,,,,,,14,0,0
,,Make sure /etc/ssl/private exists.,,,,,,,,,,,,5,34,4
,,Create /etc/ssl/private link for SSL key files.,,,,,,,,,,,,7,47,4
,,Set APACHE_LOG_DIR variable.,,,,,,,,,,,,8,28,3
,,Copy conf.d CONGA files,,,,,,,,,,,,13,23,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-bridge-mautrix-slack\tasks\setup_uninstall.yml,,,16,0,2,8,0,0,1,,,,,,,
,,Check existence of matrix-mautrix-slack service,,,,,,,,,,,,4,47,2
,,Unknown,,,,,,,,,,,,12,0,0
,,Ensure matrix-mautrix-slack is stopped,,,,,,,,,,,,6,38,2
,,Ensure matrix-mautrix-slack.service doesn't exist,,,,,,,,,,,,4,49,4
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ansible-community\ansible-consul\tasks\snapshot.yml,,,48,0,4,10,0,0,0.6927120881415497,,,,,,,
,,Create snapshot systemd script,,,,,,,,,,,,14,30,0
,,Create snapshot agent config,,,,,,,,,,,,13,28,0
,,Reload systemd,,,,,,,,,,,,4,14,0
,,Create snaps storage folder,,,,,,,,,,,,7,27,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-gpte-devopsautomation\FTL\courses\cp-ocp-admin-storage\lab_storage_management\solve_lab.yml,,,144,1,22,6,0,1,0.6007722861870813,,,,,,,
,Solve lab App Management Basics of cp-ocp-admin-storage workshop,,,,,,,,,148,22,6.7272727272727275,3,,,
,,switch to app management project just in case,,,,,,,,,,,,2,45,0
,,Check for a PVC called 'mapit-storage',,,,,,,,,,,,6,38,3
,,register the pvc information as a fact if the pvc exists,,,,,,,,,,,,7,56,0
,,ensure pvc is bound,,,,,,,,,,,,7,19,0
,,Check for existing mapit storage configuration,,,,,,,,,,,,5,46,0
,,register the deploymentconfig as a fact,,,,,,,,,,,,5,39,0
,,Add storage to mapit app,,,,,,,,,,,,8,24,0
,,Check for deployed mapit storage configuration,,,,,,,,,,,,6,46,0
,,register the new deploymentconfig information as a fact,,,,,,,,,,,,6,55,0
,,check the volume information in the deploymentconfig,,,,,,,,,,,,8,52,0
,,Check for a PVC called 'mapit-storage',,,,,,,,,,,,7,38,3
,,register the pvc information as a fact,,,,,,,,,,,,6,38,0
,,wait for pvc to be bound,,,,,,,,,,,,9,24,0
,,Check for DeploymentConfig revision,,,,,,,,,,,,6,35,0
,,get pod name for latest deployment config,,,,,,,,,,,,7,41,0
,,Wait for pod ready,,,,,,,,,,,,9,18,0
,,check for directory mount,,,,,,,,,,,,5,25,0
,,create test file in directory mount,,,,,,,,,,,,5,35,0
,,destroy the pod to test that storage is working,,,,,,,,,,,,5,47,0
,,get pod name for latest deployment config,,,,,,,,,,,,7,41,0
,,Wait for pod ready,,,,,,,,,,,,9,18,0
,,check for the file in the new pod,,,,,,,,,,,,6,33,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\apt\tasks\sources_list.yml,,,9,0,1,9,0,0,1,,,,,,,
,,Sources List > Template,,,,,,,,,,,,9,23,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible\kolla-ansible\ansible\roles\bifrost\tasks\start.yml,,,11,0,1,11,0,0,1,,,,,,,
,,Starting bifrost deploy container,,,,,,,,,,,,11,33,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\kubernetes-sigs\kubespray\contrib\network-storage\heketi\roles\provision\tasks\storage.yml,,,14,0,2,8,0,0,0.8131933641044244,,,,,,,
,,Kubernetes Apps | Lay Down Heketi Storage,,,,,,,,,,,,9,41,1
,,Kubernetes Apps | Install and configure Heketi Storage,,,,,,,,,,,,6,54,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\avinetworks\ansible-role-aviconfig\tasks\stringgroup.yml,,,28,0,1,26,0,0,1,,,,,,,
,,Avi StringGroup | Create or Update StringGroup,,,,,,,,,,,,27,46,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\tableau.yml,,,10,1,0,0,0,1,1,,,,,,,
,Deploy tableau,,,,,,,,,10,0,0,0,,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ArdanaCLM\cobbler-ansible\roles\cobbler\tasks\target-all-nodes.yml,,,17,0,3,2,0,0,1,,,,,,,
,,Unknown,,,,,,,,,,,,1,0,0
,,cobbler | target-all-nodes | Compute generic target list,,,,,,,,,,,,3,56,4
,,Unknown,,,,,,,,,,,,1,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\azure\tasks\teardownVM.yml,,,12,0,1,12,0,0,1,,,,,,,
,,Teardown Azure VM,,,,,,,,,,,,12,17,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\sassoftware\viya4-deployment\roles\multi-tenancy\tasks\tenant-pod-templates.yaml,,,32,0,1,32,0,0,1,,,,,,,
,,FileGenerator updates for tenant-specific resources,,,,,,,,,,,,32,51,1
,,delete tenant-specific resource directories if present,,,,,,,,,,,,4,54,1
,,create a new directory for each tenant under $deploy/site-config/multi-tenant/,,,,,,,,,,,,5,78,6
,,copy - sas-programming-environment files,,,,,,,,,,,,5,40,3
,,list all the pod templates to be updated,,,,,,,,,,,,5,40,0
,,replace all occurrences of SAS-TENANT-ID with the ID of the tenant,,,,,,,,,,,,8,66,2
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\ansible-role-python_venv_build\tests\test.yml,,,167,4,21,6,1,0,0.6113431305886379,,,,,,,
,Prepare web server on localhost to serve python packages,,,,,,,,,54,5,10.8,0,,,
,Verify not using a build host,,,,,,,,,47,8,5.875,0,,,
,,Set venv_build_archive_path and venv_install_source_path,,,,,,,,,,,,6,56,6
,,Install EPEL gpg keys,,,,,,,,,,,,10,21,0
,,Install the EPEL repository,,,,,,,,,,,,17,27,0
,,Install distro packages,,,,,,,,,,,,9,23,0
,,Enable and start nginx,,,,,,,,,,,,6,22,0
,Verify using a build host,,,,,,,,,55,8,6.875,0,,,
,,Execute venv install,,,,,,,,,,,,8,20,0
,,refresh local facts,,,,,,,,,,,,4,19,0
,,Show the ansible_local facts,,,,,,,,,,,,3,28,1
,,Verify that the facts were set,,,,,,,,,,,,4,30,0
,,Find files/folders on targets,,,,,,,,,,,,8,29,1
,,Compile the folder list from the targets,,,,,,,,,,,,4,40,0
,,Show the files/folder from the targets,,,,,,,,,,,,3,38,1
,,Verify the folder list from the targets,,,,,,,,,,,,4,39,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\andrewrothstein\ansible-miniconda\subrepos\udst.ansible-conda\tests\integration\tasks\test-failures.yml,,,32,0,6,5,0,0,0.6664830034180013,,,,,,,
,,install Conda packge that does not exist (expect failure),,,,,,,,,,,,7,57,2
,,verify failure,,,,,,,,,,,,3,14,0
,,install Conda packge version that does not exist (expect failure),,,,,,,,,,,,8,65,2
,,verify failure,,,,,,,,,,,,3,14,0
,,"install latest Conda packge, fixed at a specific version (expect failure)",,,,,,,,,,,,8,73,3
,,verify failure,,,,,,,,,,,,3,14,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\systemd\tasks\tmpfiles_configs.yml,,,37,0,3,9,0,0,0.9060489681678415,,,,,,,
,,Tmpfiles Configs > Exclusive,,,,,,,,,,,,8,28,1
,,Tmpfiles Configs > Templates present,,,,,,,,,,,,11,36,1
,,Tmpfiles Configs > Files absent,,,,,,,,,,,,8,31,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-os_trove\tasks\trove_db_sync.yml,,,17,0,1,5,0,0,1,,,,,,,
,,Perform a trove DB sync,,,,,,,,,,,,5,23,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ilkilab\agorakube\roles\install-runtimes\tasks\uninstall-docker.yaml,,,75,0,14,8,0,0,0.4527393786836774,,,,,,,
,,stop docker,,,,,,,,,,,,8,11,0
,,Uninstall docker,,,,,,,,,,,,10,16,0
,,Uninstall docker in specific release,,,,,,,,,,,,10,36,0
,,uninstall Docker for Debian lagorakube distros,,,,,,,,,,,,8,46,0
,,uninstall Docker for Centos lagorakube distros,,,,,,,,,,,,8,46,0
,,Delete Docker config files,,,,,,,,,,,,7,26,0
,,Delete all Docker  Network interfaces presents on the host,,,,,,,,,,,,7,58,0
,,Delete plugin CNI,,,,,,,,,,,,7,17,0
,,Delete /var/lib/docker,,,,,,,,,,,,7,22,3
,,Delete /var/lib/dockershim,,,,,,,,,,,,7,26,3
,,Delete /var/run/dockershim.sock,,,,,,,,,,,,7,31,4
,,Delete /var/run/docker.sock,,,,,,,,,,,,7,27,4
,,Unmount /var/run/docker/netns/default volumes,,,,,,,,,,,,7,45,5
,,Delete /var/run/docker dir,,,,,,,,,,,,7,26,3
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\prometheus\tasks\upgrade.yml,,,4,0,3,1,2,0,1,,,,,,,
,,Unknown,,,,,,,,,,,,1,0,0
,,Unknown,,,,,,,,,,,,1,0,0
,,Flush handlers,,,,,,,,,,,,2,14,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_nova_compute\tasks\upgrade.yml,,,13,0,1,2,1,0,1,,,,,,,
,,Inlcude update tasks to upgrade Nova Libvirt,,,,,,,,,,,,2,44,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ArdanaCLM\ardana-ansible\roles\service-guest-image\tasks\upload_image.yml,,,56,0,5,10,0,0,0.9188132732753728,,,,,,,
,,Unknown,,,,,,,,,,,,4,0,0
,,service-guest-image | upload-image | get checksum for new image,,,,,,,,,,,,5,63,5
,,service-guest-image | upload-image | find image that matches the checksum and name,,,,,,,,,,,,19,82,5
,,service-guest-image | upload-image | Upload new datastore image,,,,,,,,,,,,20,63,5
,,service-guest-image | upload-image | use image id from glance upload,,,,,,,,,,,,6,68,5
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\abrt\retrace\tasks\usefafpkgs.yml,,,47,0,6,8,0,0,0.6403966348029008,,,,,,,
,,check if faf installed,,,,,,,,,,,,5,22,0
,,add user retrace to faf db,,,,,,,,,,,,9,26,0
,,ACL for user retrace,,,,,,,,,,,,10,20,0
,,default ACL for user retrace,,,,,,,,,,,,11,28,0
,,check for hardlink dir,,,,,,,,,,,,3,22,0
,,make dir for hardlinks,,,,,,,,,,,,7,22,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-ops\leap-upgrades\upgrade-utilities-kilo\playbooks\user-secrets-adjustments-kilo.yml,,,27,1,3,3,0,0,0.5087070427358197,,,,,,,
,User secrets adjustments,,,,,,,,,15,3,5.0,0,,,
,,Read example user secrets file,,,,,,,,,,,,3,30,0
,,Add missing secret,,,,,,,,,,,,4,18,0
,,Generate new secrets,,,,,,,,,,,,2,20,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\stackhpc\ansible-role-libvirt-vm\tasks\volumes.yml,,,49,0,4,11,0,0,0.7932682008446589,,,,,,,
,,Ensure remote images are downloaded,,,,,,,,,,,,7,35,0
,,Ensure local images are copied,,,,,,,,,,,,8,30,0
,,Ensure the VM disk volumes exist,,,,,,,,,,,,17,32,0
,,Ensure the VM network volumes exist,,,,,,,,,,,,12,35,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\gather_resources\tasks\wait_on_os_heat.yml,,,9,0,2,4,0,0,0.34775843561770564,,,,,,,
,,waiting on each job id,,,,,,,,,,,,6,22,0
,,Append outputitem to topology_outputs,,,,,,,,,,,,3,37,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\att-comdev\halcyon-kubernetes\kube-deploy\roles\kube-join\tasks\workers.yml,,,13,0,1,3,0,0,1,,,,,,,
,,join workers to the initialized kubernetes cluster,,,,,,,,,,,,3,50,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-quickstart-extras\roles\undercloud-setup\tasks\write-outputs.yml,,,9,0,2,4,0,0,0.999999895741976,,,,,,,
,,Write out tripleo-undercloud-outputs.yaml,,,,,,,,,,,,4,41,3
,,Write out tripleo-undercloud-passwords.yaml,,,,,,,,,,,,4,43,3
